Deer.ID,Sample.Date,Year,Month,Origin,Sample,Species,Sex,Age,County,grid,lat,long,status
B21020,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1009,39.2583,-78.2222,0
B21193,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1008,39.2587,-78.2409,0
B21240,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1008,39.2587,-78.2409,0
B21203,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1002,39.2613,-78.3526,0
B21019,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1001,39.2617,-78.3713,0
B21014,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,6.5,Frederick,1055,39.2686,-78.0539,0
B21499,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1052,39.27,-78.1098,0
B21200,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1051,39.2705,-78.1285,0
B20813,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1048,39.2719,-78.1844,0
B21231,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1044,39.2737,-78.2589,0
B21072,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,1039,39.2758,-78.3521,0
B21191,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1039,39.2758,-78.3521,0
B21509,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1039,39.2758,-78.3521,0
B21087,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1036,39.2771,-78.408,0
B20389,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1084,39.2854,-78.1465,0
B20842,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,5.5,Frederick,1082,39.2864,-78.1838,0
B20843,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,6.5,Frederick,1082,39.2864,-78.1838,0
B20815,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1081,39.2868,-78.2024,0
B20819,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1081,39.2868,-78.2024,0
B20820,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,1081,39.2868,-78.2024,0
B21220,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1081,39.2868,-78.2024,0
B20836,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,1080,39.2873,-78.2211,0
B20844,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1078,39.2881,-78.2584,0
B21088,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1074,39.2899,-78.3329,0
B21089,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1074,39.2899,-78.3329,0
B21091,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1074,39.2899,-78.3329,0
B21017,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1072,39.2907,-78.3702,0
B20845,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1109,39.3026,-78.2578,0
B21212,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1105,39.3044,-78.3324,0
B21217,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1105,39.3044,-78.3324,0
B21251,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1104,39.3048,-78.351,0
B21430,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,1104,39.3048,-78.351,0
B21027,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1145,39.314,-78.1267,0
B20388,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1142,39.3153,-78.1826,0
B20822,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1141,39.3158,-78.2013,0
B21496,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1138,39.3171,-78.2572,0
B21213,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1137,39.3175,-78.2759,0
B20814,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1136,39.318,-78.2945,0
B20829,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1170,39.3289,-78.1448,0
B21245,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1170,39.3289,-78.1448,0
B20816,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1165,39.3312,-78.238,0
B21257,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,1188,39.3443,-78.1815,0
B20828,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1185,39.3456,-78.2374,0
B20830,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1185,39.3456,-78.2374,0
B21267,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1185,39.3456,-78.2374,0
B20837,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1181,39.3474,-78.3121,0
B21222,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1208,39.3755,-78.2736,0
B20821,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1206,39.3764,-78.3109,0
B20824,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1206,39.3764,-78.3109,0
B20840,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4.5,Frederick,1216,39.3904,-78.2917,0
B20839,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,8,Frederick,1226,39.4045,-78.2725,0
B20841,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1226,39.4045,-78.2725,0
B21247,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1225,39.4049,-78.2912,0
B20831,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1224,39.4053,-78.3098,0
B20825,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1223,39.4058,-78.3285,0
B20827,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1223,39.4058,-78.3285,0
B20826,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1233,39.4194,-78.2906,0
B21239,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1232,39.4198,-78.3093,0
B21243,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,1231,39.4202,-78.3279,0
B21090,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1237,39.4347,-78.3274,0
B21244,11/21/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1237,39.4347,-78.3274,0
A10765,11/22/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Clarke,1523,39.0098,-78.1391,0
B21420,11/22/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Shenandoah,303,39.0312,-78.4356,0
A10741,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Warren,1528,39.0075,-78.0462,0
A10746,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,1528,39.0075,-78.0462,0
A10740,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Clarke,392,39.0505,-78.0259,0
A10743,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,1480,39.0546,-78.193,0
A10744,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Clarke,1477,39.0668,-78.0996,0
A10737,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1474,39.0682,-78.1553,0
A10738,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,658,39.1402,-78.1338,0
A10742,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,650,39.1441,-78.3012,0
B20629,11/23/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,647,39.1454,-78.357,0
A10745,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Clarke,763,39.1658,-78.0024,0
A10739,11/23/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,804,39.1831,-78.1134,0
B21286,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,3393,38.6874,-78.6329,0
A10758,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Warren,1567,38.9817,-78.1773,0
A10763,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,1486,39.0519,-78.0816,0
A10755,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1464,39.0972,-78.1541,0
A16914,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,-,Frederick,505,39.1032,-78.4144,0
A10764,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,577,39.104,-77.8561,0
A10753,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,4.5,Clarke,569,39.1079,-78.0048,0
A10762,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,619,39.1214,-77.967,0
A10749,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Clarke,617,39.1224,-78.0042,0
A10754,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,1458,39.1257,-78.1344,0
A10748,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,669,39.1349,-77.9292,0
A10761,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Clarke,768,39.1634,-77.9094,0
A10751,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,7,Frederick,757,39.1687,-78.114,0
A10756,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Clarke,858,39.1938,-77.9639,0
A10759,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Clarke,858,39.1938,-77.9639,0
A10752,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,936,39.2266,-78.1116,0
A10750,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,971,39.2434,-78.2042,0
A10757,11/24/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,4.5,Frederick,1108,39.3031,-78.2764,0
A10760,11/24/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1232,39.4198,-78.3093,0
A10780,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Warren,1824,38.921,-78.0684,0
B20661,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4.5,Shenandoah,175,38.9474,-78.5872,0
A10781,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Shenandoah,205,38.9741,-78.4748,0
A10788,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,352,39.035,-77.9893,0
A10782,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,1494,39.0388,-78.1379,0
A10794,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Clarke,392,39.0505,-78.0259,0
A10771,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1486,39.0519,-78.0816,0
A10777,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Clarke,479,39.0789,-78.0061,0
A10786,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,468,39.0862,-78.3034,0
A10772,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Clarke,530,39.09,-77.8754,0
A10787,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,560,39.1134,-78.2279,0
A10767,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,619,39.1214,-77.967,0
A10784,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,669,39.1349,-77.9292,0
A10791,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Frederick,659,39.1397,-78.1152,0
A16866,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,729,39.1438,-77.724,0
A10770,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,647,39.1454,-78.357,0
A10790,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Frederick,706,39.1551,-78.1518,0
A10792,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,706,39.1551,-78.1518,0
A10796,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,703,39.1564,-78.2076,0
A10769,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,766,39.1644,-77.9466,0
A10773,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,766,39.1644,-77.9466,0
A10341,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,761,39.1668,-78.0396,0
A10766,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,795,39.1872,-78.2809,0
A10775,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,858,39.1938,-77.9639,0
A10797,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,857,39.1943,-77.9825,0
A10338,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Clarke,900,39.2093,-78.0005,0
A10783,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Frederick,891,39.2135,-78.1681,0
A10779,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Clarke,940,39.2247,-78.0371,0
A10776,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Clarke,982,39.2383,-77.9993,0
A10668,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1002,39.2613,-78.3526,0
A10778,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,6.5,Frederick,1000,39.2622,-78.3899,0
A10795,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,2.5,Frederick,1041,39.275,-78.3148,0
A10774,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Frederick,1039,39.2758,-78.3521,0
A10662,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1086,39.2845,-78.1092,0
A10768,11/27/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Frederick,1137,39.3175,-78.2759,0
A10793,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,1181,39.3474,-78.3121,0
A10789,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,1207,39.3759,-78.2923,0
A10785,11/27/2015,2015,11,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,1215,39.3908,-78.3104,0
A16868,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Shenandoah,3069,38.7308,-78.6315,0
A02785,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,68,38.8486,-78.7203,0
A02786,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,5.5,Shenandoah,192,38.96,-78.4939,0
A10803,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Warren,1542,38.9958,-78.1582,0
A10802,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Clarke,352,39.035,-77.9893,0
A10801,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,3.5,Clarke,393,39.05,-78.0073,0
A10800,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,385,39.0577,-78.3231,0
A10799,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Clarke,811,39.1798,-77.9831,0
A10798,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,797,39.1863,-78.2437,0
A10664,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1002,39.2613,-78.3526,0
A10665,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1002,39.2613,-78.3526,0
A10805,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1108,39.3031,-78.2764,0
A10804,11/30/2015,2015,11,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1216,39.3904,-78.2917,0
A10839,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Warren,2568,38.7948,-78.2403,0
A16915,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,4.5,Clarke,1532,39.0056,-77.972,0
A10852,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1503,39.0261,-78.2127,0
A10827,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,311,39.0278,-78.287,0
A10834,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Clarke,1500,39.036,-78.0265,0
A10810,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,393,39.05,-78.0073,0
A10858,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Clarke,1484,39.0528,-78.1187,0
A10831,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,378,39.0606,-78.4532,0
A10830,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,432,39.0659,-78.0624,0
A10809,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,4.5,Frederick,1474,39.0682,-78.1553,0
A10836,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,430,39.0704,-78.2482,0
A10812,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Clarke,624,39.119,-77.8741,0
A10837,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,616,39.1229,-78.0228,0
A10857,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,616,39.1229,-78.0228,0
A10829,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Unknown,3.5,Clarke,671,39.1339,-77.892,0
A10824,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,-,Clarke,669,39.1349,-77.9292,0
A10840,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,4.5,Clarke,668,39.1354,-77.9478,0
A10841,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,659,39.1397,-78.1152,0
A10808,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,3.5,Frederick,655,39.142,-78.2082,0
A10815,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,655,39.142,-78.2082,0
A10832,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,708,39.1542,-78.1146,0
A10843,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,698,39.1586,-78.3006,0
A10855,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,698,39.1586,-78.3006,0
A10833,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,766,39.1644,-77.9466,0
A10838,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Clarke,766,39.1644,-77.9466,0
A10848,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Clarke,766,39.1644,-77.9466,0
A10845,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,758,39.1682,-78.0954,0
A10816,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,813,39.1789,-77.9459,0
A10825,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Clarke,812,39.1794,-77.9645,0
A10842,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Clarke,810,39.1803,-78.0018,0
A10807,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,846,39.1994,-78.1873,0
A10818,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,891,39.2135,-78.1681,0
A10821,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,885,39.2161,-78.2798,0
A10851,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,3.5,Frederick,880,39.2183,-78.3729,0
A10817,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,927,39.2306,-78.2792,0
A10849,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,6.5,Frederick,1009,39.2583,-78.2222,0
A10850,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1009,39.2583,-78.2222,0
A10828,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,2.5,Frederick,1048,39.2719,-78.1844,0
A10854,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1046,39.2728,-78.2216,0
A10853,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Female,1.5,Frederick,1107,39.3035,-78.2951,0
A10844,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,2.5,Frederick,1143,39.3149,-78.164,0
A10826,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,1136,39.318,-78.2945,0
A10814,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,2.5,Frederick,1161,39.3329,-78.3126,0
A10819,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,1.5,Frederick,1185,39.3456,-78.2374,0
A10822,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,3.5,Frederick,1185,39.3456,-78.2374,0
A10835,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1182,39.347,-78.2934,0
A10820,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1215,39.3908,-78.3104,0
A10856,12/1/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Frederick,1224,39.4053,-78.3098,0
A10813,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Female,3.5,Frederick,1232,39.4198,-78.3093,0
A10823,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,1.5,Frederick,1232,39.4198,-78.3093,0
A10811,12/1/2015,2015,12,Free-Ranging,Active - Road-Killed,White Tailed Deer,Male,3.5,Frederick,1238,39.4343,-78.3087,0
A10871,12/2/2015,2015,12,Free-Ranging,Active - Hunter Killed,White Tailed Deer,Male,1.5,Shenandoah,3713,38.645,-78.6898,0
